time , lin_pos[m] , euler_rpy[deg] , foot1_pos[m] , foot2_pos[m] , foot3_pos[m] , foot4_pos[m] , foot1_F[N] , foot2_F[N] , foot3_F[N] , foot4_F[N] , foot1_contact , foot2_contact , foot3_contact , foot4_contact 
2.08, 1.63546 0.567343  1.16724,26.6708 -9.2474 3.46507, 2.04059 0.825554 0.964085, 1.90154 0.669098 0.691664, 1.35192  0.79073 0.850234, 1.31672 0.622488 0.553544, 49.2212 -40.0435  24.9018,0 0 0, 74.4652 -89.3011  156.405,0 0 0
2.09, 1.64592 0.567431  1.17397, 26.1529 -8.78524  3.42871, 2.04059 0.825554 0.964085, 1.91411 0.665156 0.715476, 1.35192  0.79073 0.850234, 1.32808  0.62213 0.586294, 54.1536  1.80308 -22.7126,0 0 0, 92.2396 -74.6563  170.538,0 0 0
2.1, 1.65685 0.567377  1.18016, 25.6961 -8.26576  3.36369, 2.04059 0.825554 0.964085, 1.92757 0.660976 0.739776, 1.35192  0.79073 0.850234, 1.34026 0.621833 0.619715, 55.7977   15.752 -38.5841,0 0 0, 98.1644 -69.7747  175.248,0 0 0
2.11, 1.66828 0.567173  1.18585, 25.3046 -7.68477  3.26801, 2.04059 0.825554 0.964085,  1.9418 0.656606 0.764075, 1.35192  0.79073 0.850234, 1.35315 0.621618 0.653137, 54.1536  1.80308 -22.7126,0 0 0, 92.2396 -74.6563  170.538,0 0 0
2.12, 1.68019 0.566833  1.19102, 24.9738 -7.04654  3.14377, 2.04059 0.825554 0.964085, 1.95667 0.652092 0.787887, 1.35192  0.79073 0.850234, 1.36662 0.621508 0.685887, 49.2212 -40.0435  24.9018,0 0 0, 74.4652 -89.3011  156.405,0 0 0
2.13, 1.69252 0.566376   1.1956, 24.6966 -6.35746  2.99405, 2.04059 0.825554 0.964085, 1.97206 0.647482 0.810724, 1.35192  0.79073 0.850234, 1.38058 0.621525 0.717296, 41.0005 -109.788  104.259,0 0 0, 44.8412 -113.709   132.85,0 0 0
2.14, 1.70521 0.565818  1.19957,24.4659 -5.6239 2.82194, 2.04059 0.825554 0.964085, 1.98783 0.642825 0.832097, 1.35192  0.79073 0.850234, 1.39491 0.621689 0.746693, 30.5599 -185.553  191.045,0 0 0, 10.0988 -138.116  102.505,0 0 0
2.15, 1.71822 0.565178  1.20287, 24.2745 -4.85225  2.63054, 2.04059 0.825554 0.964085, 2.00388 0.638167 0.851521, 1.35192  0.79073 0.850234,  1.4095 0.622023 0.773407,21.3897 -204.66 215.436,0 0 0,-9.74869 -135.147  74.2581,0 0 0
2.16, 1.73149 0.564471  1.20545, 24.1155 -4.04888  2.42294, 2.04059 0.825554 0.964085, 2.02007 0.633556 0.868506, 1.35192  0.79073 0.850234, 1.42423 0.622548 0.796769, 13.7967 -179.497  190.849,0 0 0,-16.9667 -111.604  49.4928,0 0 0
2.17, 1.74497 0.563716  1.20726, 23.9816 -3.22018  2.20223, 2.04059 0.825554 0.964085, 2.03628 0.629039 0.882565, 1.35192  0.79073 0.850234, 1.43901 0.623287 0.816106, 7.82098 -128.257  137.149,0 0 0, -15.578 -76.9012  28.9465,0 0 0
2.18, 1.75861 0.562931  1.20827, 23.8659 -2.37252  1.97151, 2.04059 0.825554 0.964085, 2.05239 0.624665 0.893212, 1.35192  0.79073 0.850234, 1.45372  0.62426 0.830749, 3.50281 -69.1317  74.1975,0 0 0,-9.60541 -40.4557   13.357,0 0 0
2.19, 1.77235 0.562131  1.20842, 23.7613 -1.51229  1.73388, 2.04059 0.825554 0.964085, 2.06827  0.62048 0.899957, 1.35192  0.79073 0.850234, 1.46824  0.62549 0.840026,0.882406 -20.3151    21.86,0 0 0,-3.07182 -11.6833  3.46222,0 0 0
2.2, 1.78615 0.561335  1.20766,  23.6606 -0.645858   1.49241, 2.04059 0.825554 0.964085,  2.0838 0.616532 0.902314, 1.35192  0.79073 0.850234, 1.48247 0.626999 0.843267, 1.11022e-15 -1.13687e-13 -2.27374e-13,0 0 0,-2.84217e-14 -1.13687e-13  7.10543e-15,0 0 0
2.21, 1.79995 0.560561  1.20597, 23.5579 0.221438  1.24968, 2.04165 0.825123 0.961863, 2.09923 0.612768 0.897805, 1.35327 0.790704 0.849794, 1.49665 0.628838 0.841081,0 0 0,0 0 0,0 0 0,0 0 0
2.22, 1.81376 0.559815  1.20333,23.4521 1.08851 1.00609, 2.04476 0.823868 0.955503, 2.11486 0.609108 0.884901, 1.35722 0.790618 0.848534, 1.51104 0.631014 0.834825,0 0 0,0 0 0,0 0 0,0 0 0
2.23, 1.82757 0.559097  1.19975, 23.3431  1.95535 0.761548, 2.04977 0.821844 0.945465, 2.13057 0.605562 0.864535,  1.3636 0.790464 0.846545, 1.52553 0.633481  0.82495,0 0 0,0 0 0,0 0 0,0 0 0
2.24, 1.84138 0.558405  1.19522, 23.2308  2.82194 0.515926, 2.05656 0.819105 0.932208, 2.14625  0.60214 0.837638, 1.37226 0.790231 0.843918, 1.54003 0.636192 0.811909,0 0 0,0 0 0,0 0 0,0 0 0
2.25, 1.85519 0.557738  1.18975, 23.1152  3.68826 0.269114,   2.065 0.815706 0.916194,  2.1618 0.598852 0.805145, 1.38302  0.78991 0.840745, 1.55442   0.6391 0.796154,0 0 0,0 0 0,0 0 0,0 0 0
2.26,   1.869 0.557095  1.18334,  22.9964    4.5543 0.0209983, 2.07497 0.811701  0.89788, 2.17711 0.595706 0.767987, 1.39574  0.78949 0.837116, 1.56862 0.642158 0.778138,0 0 0,0 0 0,0 0 0,0 0 0
2.27, 1.88282 0.556475  1.17598,  22.8741   5.42003 -0.228534, 2.08634 0.807147 0.877727, 2.19208 0.592712 0.727099, 1.41024 0.788962 0.833122, 1.58252 0.645321 0.758313,0 0 0,0 0 0,0 0 0,0 0 0
2.28, 1.89663 0.555876  1.16768,  22.7484   6.28545 -0.479597, 2.09897 0.802097 0.856195, 2.20661 0.589881 0.683412, 1.42637 0.788316 0.828856, 1.59602 0.648541 0.737131,0 0 0,0 0 0,0 0 0,0 0 0
2.29, 1.91045 0.555298  1.15843,  22.6193   7.15053 -0.732304, 2.11274 0.796606 0.833744, 2.22058 0.587221 0.637859, 1.44396 0.787543 0.824407, 1.60901 0.651771 0.715045,0 0 0,0 0 0,0 0 0,0 0 0
2.3, 1.92426 0.554739  1.14824,  22.4867   8.01527 -0.986769, 2.12753 0.790729 0.810833, 2.23389 0.584742 0.591373, 1.46285 0.786632 0.819867, 1.62141 0.654965 0.692506,0 0 0,0 0 0,0 0 0,0 0 0
2.31, 1.93808 0.554202   1.1371, 22.3506  8.87963 -1.24311, 2.14319 0.784521 0.787922, 2.24644 0.582454 0.544888, 1.48289 0.785573 0.815327,  1.6331 0.658077 0.669967,0 0 0,0 0 0,0 0 0,0 0 0
2.32, 1.95189 0.553691  1.12503, 22.2109  9.74358 -1.50147, 2.15961 0.778037  0.76547, 2.25811 0.580366 0.499335,  1.5039 0.784357 0.810878, 1.64399 0.661059  0.64788,0 0 0,0 0 0,0 0 0,0 0 0
2.33, 1.96571 0.553205  1.11202, 22.0674  10.6071 -1.76199, 2.17666 0.771332 0.743938, 2.26881 0.578488 0.455648, 1.52573 0.782974 0.806612, 1.65397 0.663865 0.626698,0 0 0,0 0 0,0 0 0,0 0 0
2.34, 1.97952 0.552743  1.09808, 21.9202  11.4702 -2.02479,  2.1942  0.76446 0.723786, 2.27842 0.576829 0.414759, 1.54821 0.781414 0.802619, 1.66295 0.666449 0.606873,0 0 0,0 0 0,0 0 0,0 0 0
2.35, 1.99334 0.552303   1.0832, 21.7691  12.3328 -2.29002, 2.21211 0.757475 0.705472, 2.28685 0.575399 0.377602, 1.57118 0.779668  0.79899, 1.67083 0.668763 0.588857,0 0 0,0 0 0,0 0 0,0 0 0
2.36, 2.00716 0.551884  1.06738,  21.614  13.1949 -2.55782, 2.23026 0.750434 0.689457, 2.29398 0.574208 0.345108, 1.59448 0.777725 0.795816,  1.6775  0.67076 0.573102,0 0 0,0 0 0,0 0 0,0 0 0
2.37, 2.02097 0.551486  1.05063, 21.4549  14.0565 -2.82833, 2.24853 0.743391 0.676201, 2.29971 0.573264 0.318212, 1.61796 0.775576 0.793189, 1.68286 0.672396 0.560061,0 0 0,0 0 0,0 0 0,0 0 0
2.38, 2.03479 0.551108  1.03294, 21.2916  14.9176 -3.10168, 2.26677   0.7364 0.666163, 2.30393 0.572579 0.297845,1.64144 0.77321  0.7912, 1.68682 0.673621 0.550187,0 0 0,0 0 0,0 0 0,0 0 0
2.39,  2.0486 0.550747  1.01431,21.1241 15.7781  -3.378, 2.28487 0.729517 0.659803, 2.30654  0.57216 0.284941, 1.66476 0.770619  0.78994, 1.68926 0.674391  0.54393,0 0 0,0 0 0,0 0 0,0 0 0
2.4, 2.06242 0.550404 0.994747, 20.9522  16.6381 -3.65745,  2.3027 0.722796 0.657581, 2.30744 0.572019 0.280433, 1.68777 0.767792   0.7895,  1.6901 0.674658 0.541744,0 0 0,0 0 0,0 0 0,0 0 0
2.41, 2.07623 0.550076 0.974297, 20.7753  17.4978 -3.94035, 2.32057 0.716121 0.653027, 2.30744 0.572019 0.280433, 1.71087 0.764655 0.788003,  1.6901 0.674658 0.541744,0 0 0, 4.88376 -28.2322 -15.3852,0 0 0,-3.06343 -15.6414  2.84676
2.42, 2.09003 0.549741 0.953197, 20.5898  18.3585 -4.22792, 2.33879 0.709372 0.639994, 2.30744 0.572019 0.280433, 1.73446 0.761179 0.783718,  1.6901 0.674658 0.541744,0 0 0, 17.0958 -97.0604  -46.638,0 0 0,-11.1443 -53.3461  11.1749
2.43, 2.10381 0.549366 0.931726, 20.3919   19.222 -4.52156, 2.35722 0.702593 0.619423, 2.30744 0.572019 0.280433, 1.75836 0.757416 0.776955,  1.6901 0.674658 0.541744,0 0 0, 32.9772 -182.682 -71.4046,0 0 0,-22.5784  -99.285  24.6661
2.44, 2.11756  0.54892 0.910161, 20.1774    20.09 -4.82267, 2.37572  0.69583 0.592256, 2.30744 0.572019 0.280433, 1.78238 0.753422 0.768024,  1.6901 0.674658 0.541744,0 0 0, 48.8692 -261.293 -67.3309,0 0 0,-35.7015 -139.629  43.0021
2.45, 2.13126 0.548371 0.888779, 19.9422  20.9642 -5.13265, 2.39417 0.689126 0.559437, 2.30744 0.572019 0.280433, 1.80635  0.74925 0.757235,  1.6901 0.674658 0.541744,0 0 0, 61.1128 -309.091  -12.063,0 0 0,-48.8496 -160.548  65.8648
2.46, 2.14492 0.547688  0.86786, 19.6824  21.8462 -5.45292, 2.41242 0.682529 0.521907, 2.30744 0.572019 0.280433, 1.83008 0.744954 0.744897,  1.6901 0.674658 0.541744,0 0 0, 66.0492 -302.274  116.753,0 0 0,-60.3583 -148.215  92.9358
2.47, 2.15852 0.546839 0.847679, 19.3938  22.7377 -5.78488, 2.43033 0.676082 0.480608, 2.30744 0.572019 0.280433,  1.8534 0.740589 0.731319,  1.6901 0.674658 0.541744,0 0 0, 60.9211 -224.084  331.146,0 0 0, -68.693 -93.1452  123.168
2.48, 2.17204 0.545791 0.828516, 19.0725  23.6405 -6.12994, 2.44777 0.669831 0.436482, 2.30744 0.572019 0.280433, 1.87612 0.736209 0.716813,  1.6901 0.674658 0.541744,0 0 0, 54.8756 -149.363  512.604,0 0 0,-74.3647 -42.1212  146.862
2.49, 2.18549 0.544513 0.810647,18.7143 24.5562 -6.4895,  2.4646  0.66382 0.390473, 2.30744 0.572019 0.280433, 1.89806 0.731869 0.701687,  1.6901 0.674658 0.541744,0 0 0, 51.2484 -104.531  621.478,0 0 0,-77.7677 -11.5069  161.078
2.5, 2.19884 0.542974 0.794351, 18.3152  25.4864 -6.86497, 2.48069 0.658096 0.343521, 2.30744 0.572019 0.280433, 1.91904 0.727621 0.686251,  1.6901 0.674658 0.541744,0 0 0, 50.0393 -89.5865   657.77,0 0 0,-78.9021 -1.30212  165.817
2.51,  2.2121 0.541155 0.779817, 17.8723  26.4324 -7.25753, 2.49589 0.652703 0.296569, 2.30744 0.572019 0.280433, 1.93888 0.723521 0.670816,  1.6901 0.674658 0.541744,0 0 0, 51.2484 -104.531  621.478,0 0 0,-77.7677 -11.5069  161.078
2.52, 2.22526 0.539079 0.766863, 17.3872  27.3927 -7.66744, 2.51008 0.647686 0.250559, 2.30744 0.572019 0.280433, 1.95741 0.719622  0.65569,  1.6901 0.674658 0.541744,0 0 0, 54.8756 -149.363  512.604,0 0 0,-74.3647 -42.1212  146.862
2.53, 2.23835 0.536777  0.75521, 16.8628  28.3653 -8.09474, 2.52311  0.64309 0.206433, 2.30744 0.572019 0.280433, 1.97443 0.715979 0.641184,  1.6901 0.674658 0.541744,0 0 0, 60.9211 -224.084  331.146,0 0 0, -68.693 -93.1452  123.168
2.54, 2.25136 0.534278 0.744578, 16.3018  29.3482 -8.53946, 2.53485 0.638961 0.165134, 2.30744 0.572019 0.280433, 1.98977 0.712646 0.627606,  1.6901 0.674658 0.541744,0 0 0, 66.0492 -302.274  116.753,0 0 0,-60.3583 -148.215  92.9358
2.55, 2.26431 0.531613 0.734688, 15.7069  30.3393 -9.00166, 2.54515 0.635343 0.127604, 2.30744 0.572019 0.280433, 2.00324 0.709678 0.615268,  1.6901 0.674658 0.541744,0 0 0, 61.1128 -309.091  -12.063,0 0 0,-48.8496 -160.548  65.8648
2.56,  2.2772  0.52881 0.725259, 15.0811  31.3369 -9.48137,  2.55389  0.632282 0.0947848, 2.30744 0.572019 0.280433, 2.01467 0.707127 0.604479,  1.6901 0.674658 0.541744,0 0 0, 48.8692 -261.293 -67.3309,0 0 0,-35.7015 -139.629  43.0021
2.57, 2.29006   0.5259 0.716014,  14.427  32.3387 -9.97862,  2.56093  0.629822 0.0676186, 2.30744 0.572019 0.280433, 2.02388 0.705049 0.595548,  1.6901 0.674658 0.541744,0 0 0, 32.9772 -182.682 -71.4046,0 0 0,-22.5784  -99.285  24.6661
2.58, 2.30288 0.522913 0.706672, 13.7475  33.3428 -10.4935,  2.56612   0.62801 0.0470477, 2.30744 0.572019 0.280433, 2.03067 0.703498 0.588785,  1.6901 0.674658 0.541744,0 0 0, 17.0958 -97.0604  -46.638,0 0 0,-11.1443 -53.3461  11.1749
2.59, 2.31568 0.519878 0.696953, 13.0454  34.3473 -11.0259,  2.56934  0.626889 0.0340142, 2.30744 0.572019 0.280433, 2.03489 0.702527   0.5845,  1.6901 0.674658 0.541744,0 0 0, 4.88376 -28.2322 -15.3852,0 0 0,-3.06343 -15.6414  2.84676
2.6, 2.32847 0.516825 0.686579, 12.3233    35.35 -11.5761,  2.57044  0.626505 0.0294603, 2.30744 0.572019 0.280433, 2.03633 0.702192 0.583003,  1.6901 0.674658 0.541744,0 0 0,           0 -4.54747e-13            0,0 0 0, 1.42109e-14 -2.27374e-13 -3.01981e-14
2.61, 2.34124 0.513765 0.675376, 11.5852  36.3463 -12.1438,  2.57044  0.626505 0.0294603, 2.30835 0.570438 0.278423, 2.03633 0.702192 0.583003, 1.69144 0.673885 0.541865,-5.50789 -9.30457  61.6176,0 0 0,0.358896 -6.57953  6.59532,0 0 0
2.62, 2.35396 0.510625 0.663576,  10.839  37.3198 -12.7288,  2.57044  0.626505 0.0294603, 2.31102 0.565819  0.27267, 2.03633 0.702192 0.583003, 1.69536 0.671629 0.542211,-19.7537 -34.3279  218.834,0 0 0,0.902759 -22.4054  22.4228,0 0 0
2.63, 2.36658 0.507303 0.651509, 10.0935  38.2514 -13.3305,  2.57044  0.626505 0.0294603, 2.31534 0.558349 0.263591, 2.03633 0.702192 0.583003, 1.70169 0.667987 0.542758,-39.3207 -70.7344  430.194,0 0 0,0.832355 -41.6087  41.5447,0 0 0
2.64, 2.37905 0.503701 0.639503, 9.35774   39.122 -13.9485,  2.57044  0.626505 0.0294603, 2.32121 0.548214 0.251601, 2.03633 0.702192 0.583003, 1.71028 0.663055 0.543479,-60.7921 -114.188  654.244,0 0 0,-0.651554  -58.3203   58.0234,0 0 0
2.65, 2.39131  0.49972 0.627889,  8.6406  39.9126 -14.5821,  2.57044  0.626505 0.0294603, 2.32851 0.535601 0.237116, 2.03633 0.702192 0.583003, 1.72096 0.656927 0.544351,-80.7511 -160.354  849.528,0 0 0, -4.3482 -66.6711   65.921,0 0 0
2.66, 2.40333  0.49526 0.616995,7.95102 40.6039 -15.231,  2.57044  0.626505 0.0294603, 2.33715 0.520694 0.220552, 2.03633 0.702192 0.583003, 1.73357   0.6497 0.545348,-95.7811 -204.897  974.591,0 0 0,-11.0568 -60.7922     59.3,0 0 0
2.67, 2.41504 0.490222 0.607151, 7.29791   41.177 -15.8947,  2.57044  0.626505 0.0294603, 2.34701 0.503682 0.202324, 2.03633 0.702192 0.583003, 1.74795  0.64147 0.546445,-102.991 -243.376    996.1,0 0 0,-21.1437  -36.679  34.1293,0 0 0
2.68, 2.42641 0.484507 0.598686, 6.69022  41.6127 -16.5725,  2.57044  0.626505 0.0294603,   2.358  0.48475 0.182849, 2.03633 0.702192 0.583003, 1.76393 0.632332 0.547617,-106.819 -271.388  990.455,0 0 0,-29.5433 -14.4389  11.0168,0 0 0
2.69, 2.43738 0.478016 0.591929, 6.13687  41.8919 -17.2642,  2.57044  0.626505 0.0294603, 2.37001 0.464085 0.162542, 2.03633 0.702192 0.583003, 1.78137 0.622383 0.548839,-109.115 -288.195  987.068,0 0 0,-34.5831  -1.0948 -2.85073,0 0 0
2.7,  2.4479 0.470648 0.587211,5.64678 41.9955 -17.969,  2.57044  0.626505 0.0294603, 2.38292 0.441872 0.141819, 2.03633 0.702192 0.583003, 1.80009 0.611717 0.550087,-109.881 -293.798  985.939,0 0 0, -36.263  3.35323 -7.47323,0 0 0
2.71, 2.45794 0.462341 0.584754, 5.22649  41.9108 -18.6863,  2.57044  0.626505 0.0294603, 2.39664 0.418299 0.121097, 2.03633 0.702192 0.583003, 1.81993 0.600432 0.551334,-109.115 -288.195  987.068,0 0 0,-34.5831  -1.0948 -2.85073,0 0 0
2.72, 2.46754 0.453161  0.58434, 4.87287  41.6507 -19.4138,  2.57044  0.626505 0.0294603, 2.41106 0.393551  0.10079, 2.03633 0.702192 0.583003, 1.84074 0.588622 0.552556,-106.819 -271.388  990.455,0 0 0,-29.5433 -14.4389  11.0168,0 0 0
2.73, 2.47673 0.443207 0.585637,4.58039 41.2344 -20.149,  2.57044  0.626505 0.0294603,  2.42607  0.367815 0.0813147, 2.03633 0.702192 0.583003, 1.86235 0.576384 0.553728,-102.991 -243.376    996.1,0 0 0,-21.1437  -36.679  34.1293,0 0 0
2.74, 2.48558 0.432575 0.588312, 4.34352  40.6811 -20.8894,  2.57044  0.626505 0.0294603,  2.44157  0.341278 0.0630871, 2.03633 0.702192 0.583003,  1.8846 0.563813 0.554825,-95.7811 -204.897  974.591,0 0 0,-11.0568 -60.7922     59.3,0 0 0
2.75, 2.49414 0.421365 0.592032, 4.15672  40.0102 -21.6323,  2.57044  0.626505 0.0294603,  2.45746  0.314124 0.0465228, 2.03633 0.702192 0.583003, 1.90733 0.551004 0.555822,-80.7511 -160.354  849.528,0 0 0, -4.3482 -66.6711   65.921,0 0 0
2.76, 2.50244 0.409674 0.596465, 4.01446  39.2409 -22.3753,  2.57044  0.626505 0.0294603,  2.47362  0.286542 0.0320377, 2.03633 0.702192 0.583003, 1.93038 0.538055 0.556694,-60.7921 -114.188  654.244,0 0 0,-0.651554  -58.3203   58.0234,0 0 0
2.77, 2.51054   0.3976 0.601279,  3.9112  38.3925 -23.1158,  2.57044  0.626505 0.0294603,  2.48995  0.258716 0.0200476, 2.03633 0.702192 0.583003, 1.95359 0.525061 0.557416,-39.3207 -70.7344  430.194,0 0 0,0.832355 -41.6087  41.5447,0 0 0
2.78, 2.5185 0.38524 0.60614, 3.84141  37.4841 -23.8512,  2.57044  0.626505 0.0294603,  2.50634  0.230834 0.0109685, 2.03633 0.702192 0.583003, 1.97679 0.512117 0.557962,-19.7537 -34.3279  218.834,0 0 0,0.902759 -22.4054  22.4228,0 0 0
2.79, 2.52636 0.372693 0.610715, 3.79956  36.5352 -24.5791,  2.57044  0.626505 0.0294603,    2.5227   0.203082 0.00521602, 2.03633 0.702192 0.583003, 1.99983 0.499319 0.558309,-5.50789 -9.30457  61.6176,0 0 0,0.358896 -6.57953  6.59532,0 0 0
2.8, 2.53417 0.360057 0.614673,  3.7801  35.5648 -25.2967,  2.57044  0.626505 0.0294603,   2.53891   0.175645 0.00320613, 2.03633 0.702192 0.583003, 2.02254 0.486763  0.55843,2.84217e-14 2.84217e-14 2.27374e-13,0 0 0, 7.10543e-15 -5.68434e-14  5.68434e-14,0 0 0
2.81, 2.54197 0.347414  0.61774, 3.77835  34.5892 -26.0022,  2.57204  0.624971 0.0299397,   2.55527   0.148036 0.00311664, 2.03799 0.701599 0.580204, 2.04532 0.474234 0.554745,0 0 0,0 0 0,0 0 0,0 0 0
2.82, 2.54977 0.334784 0.619864,   3.793  33.6116 -26.6958, 2.57672 0.620495 0.031312,   2.57204   0.119787 0.00286051, 2.04281 0.699866 0.572195, 2.06857 0.461513 0.544199,0 0 0,0 0 0,0 0 0,0 0 0
2.83, 2.55757 0.322165 0.621044,3.82354 32.6322 -27.378,  2.58425  0.613271 0.0334778,   2.58911  0.0911224 0.00245626,  2.0506 0.697059 0.559553, 2.09211 0.448691 0.527555,0 0 0,0 0 0,0 0 0,0 0 0
2.84, 2.56538 0.309558 0.621278, 3.86947  31.6511 -28.0495,  2.59444  0.603489 0.0363381,   2.60632  0.0622631 0.00192241, 2.06114 0.693243 0.542858, 2.11577 0.435856 0.505574,0 0 0,0 0 0,0 0 0,0 0 0
2.85, 2.57318 0.296961 0.620565, 3.9303 30.6684 -28.711,  2.60707  0.591342 0.0397935,   2.62354  0.0334315 0.00127746, 2.07421 0.688484  0.52269, 2.13936 0.423101  0.47902,0 0 0,0 0 0,0 0 0,0 0 0
2.86, 2.58099 0.284374 0.618904, 4.00553  29.6842 -29.3632,  2.62195  0.577021 0.0437449,    2.64064  0.00484994 0.000539932, 2.08961 0.682849 0.499626, 2.16271 0.410514 0.448654,0 0 0,0 0 0,0 0 0,0 0 0
2.87,  2.5888 0.271796 0.616293, 4.09466  28.6988 -30.0066,  2.63886  0.560719 0.0480931,     2.65748   -0.0232595 -0.000271655, 2.10713 0.676403 0.474246, 2.18564 0.398187 0.415238,0 0 0,0 0 0,0 0 0,0 0 0
2.88,  2.5966 0.259228 0.612732,4.19719 27.7123 -30.642,  2.6576 0.542627 0.052739,    2.67392  -0.0506747 -0.00113879, 2.12655 0.669213 0.447129, 2.20798 0.386209 0.379535,0 0 0,0 0 0,0 0 0,0 0 0
2.89, 2.60441 0.246668 0.608219,4.31263 26.7247  -31.27,  2.67795  0.522938 0.0575832,    2.68983  -0.0771734 -0.00204295, 2.14766 0.661344 0.418854, 2.22954 0.374671 0.342308,0 0 0,0 0 0,0 0 0,0 0 0
2.9, 2.61222 0.234116 0.602752, 4.44047  25.7363 -31.8912,  2.69972  0.501842 0.0625266,    2.70507   -0.102533 -0.00296563, 2.17026 0.652863     0.39, 2.25016 0.363662 0.304318,0 0 0,0 0 0,0 0 0,0 0 0
2.91, 2.62004 0.221574 0.596335, 4.58028  24.7472 -32.5064, 2.72269 0.479532  0.06747,    2.71951   -0.126533 -0.00388831, 2.19413 0.643835 0.361146, 2.26965 0.353274 0.266329,0 0 0,0 0 0,0 0 0,0 0 0
2.92, 2.62785 0.209043  0.58897,  4.7318  23.7574 -33.1159,  2.74667    0.4562 0.0723142,      2.733   -0.148949 -0.00479247, 2.21905 0.634327 0.332871, 2.28785 0.343596 0.229102,0 0 0,0 0 0,0 0 0,0 0 0
2.93, 2.63567 0.196522 0.580656, 4.89481  22.7671 -33.7203, 2.77143 0.432037  0.07696,   2.74542   -0.16956 -0.0056596, 2.24483 0.624405 0.305754, 2.30456 0.334719 0.193399,0 0 0,0 0 0,0 0 0,0 0 0
2.94, 2.64348 0.184011 0.571391, 5.06908  21.7763 -34.3199,  2.79678  0.407236 0.0813082,    2.75663   -0.188144 -0.00647119, 2.27124 0.614134 0.280374, 2.31962 0.326732 0.159983,0 0 0,0 0 0,0 0 0,0 0 0
2.95,  2.6513 0.171509 0.561174, 5.25441  20.7853 -34.9152,   2.8225  0.381989 0.0852597,    2.76648   -0.204478 -0.00720872, 2.29808 0.603581  0.25731, 2.33285 0.319727 0.129617,0 0 0,0 0 0,0 0 0,0 0 0
2.96, 2.65913 0.159016 0.550003, 5.45057   19.794 -35.5066,   2.8484  0.356486 0.0887151,    2.77485   -0.218341 -0.00785366, 2.32513 0.592812 0.237141, 2.34407 0.313793 0.103062,0 0 0,0 0 0,0 0 0,0 0 0
2.97, 2.66695 0.146532 0.537879, 5.65733  18.8026 -36.0945,  2.87426  0.330921 0.0915753,    2.78159    -0.22951 -0.00838752, 2.35219 0.581893 0.220446,   2.3531  0.309021 0.0810818,0 0 0,0 0 0,0 0 0,0 0 0
2.98, 2.67477 0.134056 0.524798, 5.87449  17.8112 -36.6794,  2.89988  0.305485 0.0937412,    2.78658   -0.237762 -0.00879177, 2.37904 0.570889 0.207805,  2.35977    0.3055 0.0644375,0 0 0,0 0 0,0 0 0,0 0 0
2.99,  2.6826 0.121588  0.51076, 6.10182  16.8198 -37.2617,  2.92504  0.280369 0.0951134,   2.78967  -0.242877 -0.0090479, 2.40547 0.559867 0.199795,   2.3639  0.303322 0.0538919,0 0 0,0 0 0,0 0 0,0 0 0
3, 2.69043 0.109126 0.495763,  6.3391  15.8287 -37.8418,  2.94955  0.255767 0.0955929,    2.79073   -0.244631 -0.00913739, 2.43127 0.548893 0.196997,  2.36532  0.302576 0.0502073,0 0 0,0 0 0,0 0 0,0 0 0
3.01,  2.69826 0.0966992  0.479873,  6.5835  14.8396 -38.4196,  2.97381  0.231257 0.0948157,    2.79073   -0.244631 -0.00913739, 2.45688 0.537765  0.19564,  2.36532  0.302576 0.0502073,0 0 0,0.936561  22.4401  55.1933,0 0 0, 2.07362 -4.43842  12.0271
3.02,  2.70612 0.0844378  0.463403, 6.82172  13.8619 -38.9932,  2.99826  0.206409 0.0925913,    2.79073   -0.244631 -0.00913739, 2.48275 0.526303 0.191757,  2.36532  0.302576 0.0502073,0 0 0,3.47252 80.8188 196.156,0 0 0, 7.52139 -15.3531  42.8499
3.03,  2.71405 0.0724981  0.446727, 7.03784  12.9065 -39.5598,  3.02275  0.181394 0.0890805,    2.79073   -0.244631 -0.00913739, 2.50872 0.514605 0.185629,  2.36532  0.302576 0.0502073,0 0 0,7.19729 161.723 385.964,0 0 0, 15.1836 -29.1432  84.5804
3.04,  2.72206 0.0610357   0.43022, 7.21593  11.9845 -40.1169, 3.04712 0.156385 0.084444,    2.79073   -0.244631 -0.00913739, 2.53461 0.502768 0.177536,  2.36532  0.302576 0.0502073,0 0 0,11.7003 251.742  587.69,0 0 0, 23.9007 -42.2079  129.331
3.05,  2.73018 0.0502066  0.414255, 7.34007  11.1069 -40.6619,  3.07122  0.131554 0.0788428,    2.79073   -0.244631 -0.00913739, 2.56025  0.49089 0.167758,  2.36532  0.302576 0.0502073,0 0 0,16.5709 337.461  764.41,0 0 0, 32.5128 -50.9463  169.214
3.06,  2.73844 0.0401667  0.399207, 7.39434  10.2847 -41.1922,  3.09489  0.107075 0.0724376,    2.79073   -0.244631 -0.00913739, 2.58547  0.47907 0.156578,  2.36532  0.302576 0.0502073,0 0 0,21.3986 405.468 879.198,0 0 0, 39.8605 -51.7575   196.34
3.07,  2.74687 0.0310717  0.385448, 7.36282  9.52908 -41.7052,  3.11798 0.0831192 0.0653892,    2.79073   -0.244631 -0.00913739,  2.6101 0.467405 0.144274,  2.36532  0.302576 0.0502073,0 0 0,25.7444 444.144 902.259,0 0 0, 44.8944 -42.0508  204.268
