time , lin_pos[m] , euler_rpy[deg] , foot1_pos[m] , foot2_pos[m] , foot3_pos[m] , foot4_pos[m] , foot1_F[N] , foot2_F[N] , foot3_F[N] , foot4_F[N] , foot1_contact , foot2_contact , foot3_contact , foot4_contact 
1.97,   2.09031 -0.0278137   0.728833,-10.8942  15.4718 -16.0934,  2.41073 0.0472138 0.0320023,  2.12033 -0.363995       0.4, 1.74823 0.225233 0.406232,  1.51191 -0.128477       0.4,0 0 0,-99.1904 -16.7387  285.623,0 0 0,79.7809 14.9774 353.569
1.98,   2.09815 -0.0232441   0.718332,-12.1214  16.5208 -16.1762,  2.41661 0.0474009   0.01475,  2.12033 -0.363995       0.4, 1.75316  0.22392 0.402873,  1.51191 -0.128477       0.4,0 0 0,-52.5503 -13.0771  147.181,0 0 0,46.5534 8.05979 191.693
1.99,   2.10575 -0.0184547   0.707102,-13.3859  17.5763  -16.279,   2.42026  0.0475168 0.00381921,  2.12033 -0.363995       0.4, 1.75622 0.223108 0.400744,  1.51191 -0.128477       0.4,0 0 0, -15.254 -4.67869  41.8545,0 0 0,14.4121 2.36574 56.5613
2,   2.11323 -0.0135554   0.695017,-14.6726  18.6343 -16.3988,      2.4215    0.0475565 -7.30223e-11,  2.12033 -0.363995       0.4, 1.75727 0.222829      0.4,  1.51191 -0.128477       0.4,0 0 0,-3.41061e-13 -1.13687e-13  4.54747e-13,0 0 0,          0 2.84217e-14           0
2.01,   2.12071 -0.0086505   0.682041,-15.9654  19.6898 -16.5324,      2.4215    0.0475565 -7.30226e-11,   2.1215 -0.363873  0.398314, 1.75727 0.222829      0.4,  1.51312 -0.128562  0.401364, 28.7693 -9.98366  68.3392,0 0 0,-60.5881   28.772  83.4194,0 0 0
2.02,    2.12825 -0.00382138    0.668491,-17.2454  20.7334 -16.6764,      2.4215    0.0475565 -7.30226e-11,   2.1249 -0.363518  0.393489, 1.75727 0.222829      0.4,  1.51663 -0.128812   0.40527, 98.0153 -34.8927  240.211,0 0 0,-204.685  96.9776  287.895,0 0 0
2.03,    2.13594 0.000856095    0.654775,-18.4931  21.7547 -16.8275,      2.4215    0.0475565 -7.30226e-11,   2.1304 -0.362944  0.385873, 1.75727 0.222829      0.4,   1.5223 -0.129216  0.411433, 182.145 -67.1643  465.896,0 0 0,-375.79 177.452 544.751,0 0 0
2.04,   2.14383 0.00530609   0.641299,-19.6888  22.7434 -16.9822,      2.4215    0.0475565 -7.30226e-11,  2.13785 -0.362167  0.375815, 1.75727 0.222829      0.4,  1.52998 -0.129764  0.419573, 255.564 -99.2354  695.675,0 0 0,-517.402  243.028  785.315,0 0 0
2.05,     2.152 0.00945279   0.628472, -20.813  23.6892 -17.1372,      2.4215    0.0475565 -7.30226e-11,  2.14711 -0.361202  0.363664, 1.75727 0.222829      0.4,  1.53954 -0.130444  0.429407,  292.68 -123.543  879.829,0 0 0,-573.02 266.543 940.913,0 0 0
2.06,  2.16053 0.0132204    0.6167,-21.8462  24.5816 -17.2891,      2.4215    0.0475565 -7.30226e-11,  2.15803 -0.360062  0.349769, 1.75727 0.222829      0.4,  1.55081 -0.131247  0.440652,   267.9 -132.525   968.64,0 0 0,-486.142  220.829  942.868,0 0 0
2.07, 2.16947 0.016533  0.60639,-22.7686  25.4102 -17.4345,      2.4215    0.0475565 -7.30226e-11,  2.17048 -0.358764  0.334479, 1.75727 0.222829      0.4,  1.56365 -0.132161  0.453026, 163.735 -120.518  923.981,0 0 0,-219.136   87.913   742.18,0 0 0
2.08,   2.1789 0.0193148  0.597951,-23.5608  26.1649 -17.5699,      2.4215    0.0475565 -7.30226e-11,  2.18431 -0.357322  0.318142, 1.75727 0.222829      0.4,  1.57792 -0.133177  0.466248, 67.5304 -106.911  861.587,0 0 0,22.4975 -31.848  546.26,0 0 0
2.09,   2.1889 0.0214901  0.591787,-24.2032  26.8351 -17.6919,      2.4215    0.0475565 -7.30226e-11, 2.19938 -0.35575 0.301108, 1.75727 0.222829      0.4,  1.59346 -0.134284  0.480034, 9.80764 -98.7473  824.151,0 0 0, 167.478 -103.705  428.707,0 0 0
2.1,  2.19952 0.0229829  0.588308,-24.6761  27.4105 -17.7972,      2.4215    0.0475565 -7.30226e-11,  2.21554 -0.354065  0.283725, 1.75727 0.222829      0.4,  1.61013 -0.135471  0.494102,-9.4333 -96.026 811.672,0 0 0, 215.804 -127.657  389.523,0 0 0
2.11,  2.21082 0.0237428  0.587785,-24.9664  27.8842 -17.8833,      2.4215    0.0475565 -7.30226e-11, 2.23265 -0.35228 0.266342, 1.75727 0.222829      0.4,  1.62779 -0.136729   0.50817, 9.80764 -98.7473  824.151,0 0 0, 167.478 -103.705  428.707,0 0 0
2.12,  2.22274 0.0238202  0.589945,-25.0866  28.2634 -17.9513,      2.4215    0.0475565 -7.30226e-11,  2.25058 -0.350411  0.249308, 1.75727 0.222829      0.4,  1.64628 -0.138046  0.521956, 67.5304 -106.911  861.587,0 0 0,22.4975 -31.848  546.26,0 0 0
2.13,  2.23523 0.0232911  0.594382,-25.0556  28.5584 -18.0031,      2.4215    0.0475565 -7.30226e-11,  2.26917 -0.348472  0.232971, 1.75727 0.222829      0.4,  1.66545 -0.139411  0.535177, 163.735 -120.518  923.981,0 0 0,-219.136   87.913   742.18,0 0 0
2.14,  2.24821 0.0222312  0.600689,-24.8923  28.7798 -18.0409,      2.4215    0.0475565 -7.30226e-11,  2.28828 -0.346478  0.217681, 1.75727 0.222829      0.4,  1.68517 -0.140815  0.547552,   267.9 -132.525   968.64,0 0 0,-486.142  220.829  942.868,0 0 0
2.15,  2.26161 0.0207163  0.608458,-24.6155  28.9381 -18.0666,      2.4215    0.0475565 -7.30226e-11,  2.30777 -0.344445  0.203786, 1.75727 0.222829      0.4,  1.70528 -0.142248  0.558797,  292.68 -123.543  879.829,0 0 0,-573.02 266.543 940.913,0 0 0
2.16,  2.27535 0.0188223  0.617283,-24.2443  29.0438 -18.0822,      2.4215    0.0475565 -7.30226e-11,  2.32751 -0.342387  0.191635, 1.75727 0.222829      0.4,  1.72564 -0.143697   0.56863, 255.564 -99.2354  695.675,0 0 0,-517.402  243.028  785.315,0 0 0
2.17, 2.28938 0.016625 0.626755,-23.7974  29.1075 -18.0898,      2.4215    0.0475565 -7.30226e-11, 2.34733 -0.34032 0.181577, 1.75727 0.222829      0.4,  1.74609 -0.145154   0.57677, 182.145 -67.1643  465.896,0 0 0,-375.79 177.452 544.751,0 0 0
2.18,  2.30362 0.0142002  0.636469,-23.2939  29.1397 -18.0913,      2.4215    0.0475565 -7.30226e-11,  2.36711 -0.338257  0.173961, 1.75727 0.222829      0.4,   1.7665 -0.146607  0.582934, 98.0153 -34.8927  240.211,0 0 0,-204.685  96.9776  287.895,0 0 0
2.19,  2.31799 0.0116238  0.646016,-22.7525  29.1508 -18.0888,      2.4215    0.0475565 -7.30226e-11,   2.3867 -0.336214  0.169136, 1.75727 0.222829      0.4,  1.78671 -0.148046  0.586839, 28.7693 -9.98366  68.3392,0 0 0,-60.5881   28.772  83.4194,0 0 0
2.2,   2.33244 0.00897153    0.65499,-22.1923  29.1514 -18.0844,      2.4215    0.0475565 -7.30226e-11,  2.40596 -0.334205   0.16745, 1.75727 0.222829      0.4,  1.80657 -0.149461  0.588203, 6.82121e-13 -2.27374e-13  4.54747e-13,0 0 0,           0            0 -4.54747e-13,0 0 0
2.21,    2.3469 0.00630664   0.663051,-21.6289  29.1502 -18.0796,   2.42272   0.047365 0.00067196,  2.42522 -0.332197  0.166236, 1.75865 0.222842 0.400826,  1.82644 -0.150876  0.586839,0 0 0,0 0 0,0 0 0,0 0 0
2.22,   2.36136 0.00364176   0.670131,-21.0655   29.149 -18.0748,   2.42625  0.0468062 0.00259516,   2.4448 -0.330154  0.162761, 1.76269 0.222878 0.403189,  1.84665 -0.152315  0.582934,0 0 0,0 0 0,0 0 0,0 0 0
2.23,   2.37582 0.00097687    0.67623,-20.5022  29.1479   -18.07,   2.43197  0.0459036 0.00563056,  2.46458 -0.328091  0.157277,  1.7692 0.222936  0.40692,  1.86705 -0.153768   0.57677,0 0 0,0 0 0,0 0 0,0 0 0
2.24,    2.39027 -0.00168802    0.681349,-19.9388  29.1467 -18.0652,   2.43971  0.0446805 0.00963916,  2.48441 -0.326023  0.150035, 1.77803 0.223015 0.411846,   1.8875 -0.155225   0.56863,0 0 0,0 0 0,0 0 0,0 0 0
2.25,   2.40473 -0.0043529   0.685488,-19.3754  29.1455 -18.0605,  2.44934 0.0431605 0.0144819,  2.50414 -0.323965  0.141286, 1.78901 0.223114 0.417798,  1.90786 -0.156675  0.558797,0 0 0,0 0 0,0 0 0,0 0 0
2.26,    2.41919 -0.00701779    0.688645,-18.8121  29.1443 -18.0557,   2.4607 0.0413669 0.0200198,  2.52364 -0.321932  0.131281, 1.80196  0.22323 0.424603,  1.92797 -0.158107  0.547552,0 0 0,0 0 0,0 0 0,0 0 0
2.27,    2.43365 -0.00968267    0.690822,-18.2487  29.1432  -18.051,  2.47363 0.0393232 0.0261138,  2.54275 -0.319939  0.120271, 1.81672 0.223362 0.432093,  1.94769 -0.159511  0.535177,0 0 0,0 0 0,0 0 0,0 0 0
2.28,   2.44811 -0.0123476   0.692018,-17.6854   29.142 -18.0462,  2.48801  0.037053 0.0326248, 2.56134   -0.318 0.108508, 1.83311 0.223509 0.440094,  1.96687 -0.160877  0.521956,0 0 0,0 0 0,0 0 0,0 0 0
2.29,   2.46256 -0.0150124   0.692234, -17.122  29.1408 -18.0415,  2.50367 0.0345795  0.039414,  2.57926 -0.316131 0.0962419, 1.85097  0.22367 0.448438,  1.98536 -0.162194   0.50817,0 0 0,0 0 0,0 0 0,0 0 0
2.3,   2.47702 -0.0176773   0.691469,-16.5587  29.1396 -18.0368,  2.52047 0.0319262 0.0463421,  2.59638 -0.314346  0.083725, 1.87013 0.223841 0.456952,  2.00301 -0.163451  0.494102,0 0 0,0 0 0,0 0 0,0 0 0
2.31,   2.49148 -0.0203422   0.689723,-15.9954  29.1384 -18.0321,  2.53826 0.0291167 0.0532702,  2.61254  -0.31266 0.0712082, 1.89042 0.224023 0.465467,  2.01968 -0.164638  0.480034,0 0 0,0 0 0,0 0 0,0 0 0
2.32,   2.50594 -0.0230071   0.686997,-15.4321  29.1372 -18.0275,  2.55689 0.0261743 0.0600594,  2.62761 -0.311089 0.0589424, 1.91166 0.224214  0.47381,  2.03523 -0.165745  0.466248,0 0 0,0 0 0,0 0 0,0 0 0
2.33,   2.5204 -0.025672  0.683289,-14.8687   29.136 -18.0228,  2.57621 0.0231225 0.0665704,  2.64144 -0.309647 0.0471791,  1.9337 0.224411 0.481812,  2.04949 -0.166761  0.453026,0 0 0,0 0 0,0 0 0,0 0 0
2.34,   2.53486 -0.0283369   0.678602,-14.3054  29.1349 -18.0181,  2.59608 0.0199847 0.0726644,  2.65388 -0.308348 0.0361692, 1.95636 0.224615 0.489301,  2.06234 -0.167676  0.440652,0 0 0,0 0 0,0 0 0,0 0 0
2.35,   2.54931 -0.0310018   0.672933,-13.7421  29.1337 -18.0135,  2.61635 0.0167845 0.0782023,  2.66481 -0.307209 0.0261641, 1.97947 0.224822 0.496107,  2.07361 -0.168478  0.429407,0 0 0,0 0 0,0 0 0,0 0 0
2.36,   2.56377 -0.0336666   0.666284,-13.1788  29.1325 -18.0088,  2.63686 0.0135451  0.083045,  2.67407 -0.306243 0.0174148, 2.00286 0.225032 0.502058,  2.08316 -0.169159  0.419573,0 0 0,0 0 0,0 0 0,0 0 0
2.37,   2.57823 -0.0363315   0.658654,-12.6155  29.1313 -18.0042,  2.65747 0.0102901 0.0870536,  2.68152 -0.305466 0.0101726, 2.02636 0.225242 0.506985,  2.09084 -0.169706  0.411433,0 0 0,0 0 0,0 0 0,0 0 0
2.38,   2.59269 -0.0389964   0.650044,-12.0522  29.1301 -17.9995,   2.67803 0.00704292   0.090089,  2.68702 -0.304893 0.0046886, 2.04981 0.225453 0.510715, 2.09652 -0.17011  0.40527,0 0 0,0 0 0,0 0 0,0 0 0
2.39,   2.60715 -0.0416613   0.640453,-11.4889  29.1289 -17.9949,  2.69839  0.003827 0.0920122,   2.69042  -0.304538 0.00121401, 2.07303 0.225661 0.513079, 2.10003 -0.17036 0.401364,0 0 0,0 0 0,0 0 0,0 0 0
2.4,    2.6216 -0.0443262   0.629881,-10.9256  29.1277 -17.9903,    2.7184 0.00066579  0.0926842,     2.69159    -0.304416 -2.55415e-11, 2.09585 0.225866 0.513904,  2.10123 -0.170446       0.4,0 0 0,0 0 0,0 0 0,0 0 0
2.41,   2.63603 -0.0469766   0.618373,-10.3652  29.1247 -17.9862,    2.73842 -0.00249542   0.0920122,     2.69159    -0.304416 -2.55415e-11, 2.11868  0.22607 0.510179,  2.10123 -0.170446       0.4,0 0 0,-20.1854 -5.26426  36.5966,0 0 0, 56.1602 -15.6762   50.215
2.42,   2.65028 -0.0495398   0.606151,-9.82225  29.1108 -17.9847,    2.75878 -0.00571134    0.090089,     2.69159    -0.304416 -2.55415e-11,  2.1419 0.226279 0.499515,  2.10123 -0.170446       0.4,0 0 0,-65.0316 -15.3845  131.016,0 0 0, 182.902 -53.7443  171.958
2.43,   2.66415 -0.0519289   0.593481,-9.31408  29.0752 -17.9886,    2.77934 -0.00895852   0.0870536,     2.69159    -0.304416 -2.55415e-11, 2.16535 0.226489 0.482685,  2.10123 -0.170446       0.4,0 0 0,-110.973 -21.8517  260.204,0 0 0, 317.617 -100.764  321.874
2.44,   2.67748 -0.0540566   0.580631,-8.85814  29.0071 -18.0006,   2.79995 -0.0122135   0.083045,     2.69159    -0.304416 -2.55415e-11, 2.18885   0.2267 0.460458,  2.10123 -0.170446       0.4,0 0 0,-134.446 -16.1571  401.105,0 0 0, 397.696 -143.293  456.611
2.45,   2.69007 -0.0558359   0.567865,-8.47182  28.8955 -18.0234,   2.82046 -0.0154529  0.0782023,     2.69159    -0.304416 -2.55415e-11, 2.21224  0.22691 0.433607,  2.10123 -0.170446       0.4,0 0 0,-111.883  10.2083  530.663,0 0 0, 360.532 -167.892  532.815
2.46,   2.70174 -0.0571796   0.555452,-8.17252  28.7297 -18.0596,   2.84073 -0.0186532  0.0726644,     2.69159    -0.304416 -2.55415e-11, 2.23535 0.227117 0.402901,  2.10123 -0.170446       0.4,0 0 0,-19.7204  65.7532  625.824,0 0 0,143.517 -161.12 507.132
2.47,   2.71231 -0.0580007   0.543658,-7.97766  28.4988 -18.1119,    2.8606 -0.0217909  0.0665704,     2.69159    -0.304416 -2.55415e-11, 2.25801  0.22732 0.369112,  2.10123 -0.170446       0.4,0 0 0,156.044 154.859 667.274,0 0 0,-291.394 -113.602  349.443
2.48,  2.72159 -0.058212  0.532748,-7.90463  28.1918  -18.183,   2.87992 -0.0248427  0.0600594,     2.69159    -0.304416 -2.55415e-11, 2.28005 0.227518  0.33301,  2.10123 -0.170446       0.4,0 0 0,307.667  229.85 687.414,0 0 0,-668.917 -68.7523  201.288
2.49,   2.72941 -0.0577265    0.52299,-7.97085  27.7981 -18.2757,   2.89855 -0.0277851  0.0532702,     2.69159    -0.304416 -2.55415e-11, 2.30129 0.227708 0.295367,  2.10123 -0.170446       0.4,0 0 0,398.641 274.844 699.497,0 0 0,-895.431 -41.8424  112.396
2.5,  2.73557 -0.056457   0.51465,-8.19371  27.3066 -18.3925,   2.91634 -0.0305947  0.0463421,     2.69159    -0.304416 -2.55415e-11, 2.32158  0.22789 0.256952,  2.10123 -0.170446       0.4,0 0 0,428.966 289.842 703.525,0 0 0,-970.935 -32.8724  82.7647
2.51,   2.73995 -0.0543454   0.507907,-8.58471  26.7102 -18.5352,   2.93314 -0.0332479   0.039414,     2.69159    -0.304416 -2.55415e-11, 2.34074 0.228062 0.218538,  2.10123 -0.170446       0.4,0 0 0,398.641 274.844 699.497,0 0 0,-895.431 -41.8424  112.396
2.52,   2.74268 -0.0514499   0.502581,-9.13165  26.0159 -18.7006,    2.9488 -0.0357214  0.0326248,     2.69159    -0.304416 -2.55415e-11,  2.3586 0.228222 0.180894,  2.10123 -0.170446       0.4,0 0 0,307.667  229.85 687.414,0 0 0,-668.917 -68.7523  201.288
2.53,   2.74394 -0.0478575   0.498407,-9.81644  25.2346  -18.885,   2.96317 -0.0379917  0.0261138,     2.69159    -0.304416 -2.55415e-11, 2.37499 0.228369 0.144793,  2.10123 -0.170446       0.4,0 0 0,156.044 154.859 667.274,0 0 0,-291.394 -113.602  349.443
2.54,   2.74392 -0.0436554   0.495118, -10.621  24.3768 -19.0841,   2.97611 -0.0400353  0.0200198,     2.69159    -0.304416 -2.55415e-11, 2.38975 0.228502 0.111003,  2.10123 -0.170446       0.4,0 0 0,-19.7204  65.7532  625.824,0 0 0,143.517 -161.12 507.132
2.55,   2.74279 -0.0389305   0.492448,-11.5271  23.4534 -19.2941,   2.98747 -0.0418289  0.0144819,     2.69159    -0.304416 -2.55415e-11,   2.4027  0.228618 0.0802976,  2.10123 -0.170446       0.4,0 0 0,-111.883  10.2083  530.663,0 0 0, 360.532 -167.892  532.815
2.56,   2.74074 -0.0337702   0.490129,-12.5168   22.475 -19.5108,    2.9971 -0.0433489 0.00963916,     2.69159    -0.304416 -2.55415e-11,  2.41367  0.228716 0.0534461,  2.10123 -0.170446       0.4,0 0 0,-134.446 -16.1571  401.105,0 0 0, 397.696 -143.293  456.611
2.57,   2.73796 -0.0282614   0.487897,-13.5719  21.4523 -19.7304,   3.00484  -0.044572 0.00563056,     2.69159    -0.304416 -2.55415e-11,  2.42251  0.228795 0.0312197,  2.10123 -0.170446       0.4,0 0 0,-110.973 -21.8517  260.204,0 0 0, 317.617 -100.764  321.874
2.58,   2.73463 -0.0224913   0.485483,-14.6744   20.396 -19.9487,   3.01056 -0.0454746 0.00259516,     2.69159    -0.304416 -2.55415e-11,  2.42902  0.228854 0.0143893,  2.10123 -0.170446       0.4,0 0 0,-65.0316 -15.3845  131.016,0 0 0, 182.902 -53.7443  171.958
2.59,  2.73093 -0.016547  0.482621, -15.806   19.317 -20.1617,   3.01409 -0.0460334 0.00067196,     2.69159    -0.304416 -2.55415e-11,   2.43306    0.22889 0.00372581,  2.10123 -0.170446       0.4,0 0 0,-20.1854 -5.26426  36.5966,0 0 0, 56.1602 -15.6762   50.215
2.6,   2.72705 -0.0105155   0.479046,-16.9488  18.2258 -20.3655,    3.01531  -0.0462249 3.68557e-11,     2.69159    -0.304416 -2.55415e-11,     2.43444     0.228902 -6.37148e-11,  2.10123 -0.170446       0.4,0 0 0,-4.54747e-13 -1.13687e-13  2.27374e-13,0 0 0,4.54747e-13           0 9.09495e-13
2.61,    2.72317 -0.00448586    0.474587,-18.0841  17.1328 -20.5566,    3.01531  -0.0462249 3.68557e-11,   2.69311  -0.304488 0.00139071,     2.43444     0.228902 -6.37146e-11,  2.10266 -0.170257  0.398262,-36.119 2.78721 109.178,0 0 0,1.73573  12.111 39.9045,0 0 0
2.62,   2.71945 0.00144622   0.469467,-19.191 16.0471 -20.734,    3.01531  -0.0462249 3.68557e-11,   2.69754  -0.304697 0.00537101,     2.43444     0.228902 -6.37146e-11,  2.10684 -0.169707  0.393288,-119.163  7.91764  372.649,0 0 0,6.47541  40.334  144.03,0 0 0
2.63,  2.71609 0.0071831  0.464004,-20.2484  14.9774 -20.8973,    3.01531  -0.0462249 3.68557e-11,  2.70469 -0.305035 0.0116532,     2.43444     0.228902 -6.37146e-11,   2.1136 -0.168818  0.385438,-211.162  10.5445  694.318,0 0 0,13.5178 72.5039 288.995,0 0 0
2.64,  2.71326 0.0126272  0.458518,-21.2348  13.9322 -21.0461,    3.01531  -0.0462249 3.68557e-11,  2.71439 -0.305492 0.0199495,     2.43444     0.228902 -6.37146e-11,  2.12275 -0.167614  0.375071,-274.147  5.82106   978.09,0 0 0,22.1616 96.4557 451.418,0 0 0
2.65,  2.71111 0.0176808  0.453327,-22.1291  12.9204 -21.1801,    3.01531  -0.0462249 3.68557e-11,  2.72644 -0.306061 0.0299721,     2.43444     0.228902 -6.37146e-11,  2.13412 -0.166117  0.362547,-270.147 -11.0995  1127.87,0 0 0,31.7055 100.024 607.918,0 0 0
2.66,  2.70985 0.0222465  0.448751,-22.9098  11.9504 -21.2988,    3.01531  -0.0462249 3.68557e-11,  2.74066 -0.306732 0.0414335,     2.43444     0.228902 -6.37146e-11,  2.14754 -0.164351  0.348225,-161.194  -45.064  1047.56,0 0 0,41.4484 71.0449 735.111,0 0 0
2.67,  2.70962 0.0262266  0.445108,-23.5558  11.0311 -21.4019,    3.01531  -0.0462249 3.68557e-11,  2.75686 -0.307497 0.0540458,     2.43444     0.228902 -6.37146e-11,  2.16283 -0.162339  0.332464, 76.4721 -98.4974  671.108,0 0 0,50.5951 1.72559 812.481,0 0 0
2.68,  2.71062 0.0295234  0.442718,-24.0456  10.1711 -21.4889,    3.01531  -0.0462249 3.68557e-11,  2.77486 -0.308346 0.0675212,     2.43444     0.228902 -6.37146e-11,  2.17982 -0.160103  0.315625, 284.827 -143.327  321.461,0 0 0, 57.4334 -59.6399  860.801,0 0 0
2.69,  2.71301 0.0320395    0.4419, -24.358    9.379 -21.5595,    3.01531  -0.0462249 3.68557e-11,  2.79447 -0.309272 0.0815722,     2.43444     0.228902 -6.37146e-11,  2.19833 -0.157668  0.298067,  409.84 -170.225  111.672,0 0 0, 61.5364 -96.4592  889.792,0 0 0
2.7,  2.71698 0.0336771  0.442973,-24.4716  8.66355 -21.6133,    3.01531  -0.0462249 3.68557e-11,  2.81551 -0.310264 0.0959108,     2.43444     0.228902 -6.37146e-11,  2.21818 -0.155055   0.28015, 451.512 -179.191   41.743,0 0 0, 62.9041 -108.732  899.456,0 0 0
2.71,  2.72262 0.0343713  0.446149,-24.3725  8.03052 -21.6502,    3.01531  -0.0462249 3.68557e-11,  2.83778 -0.311316   0.11025,     2.43444     0.228902 -6.37146e-11,   2.2392 -0.152289  0.262232,  409.84 -170.225  111.672,0 0 0, 61.5364 -96.4592  889.792,0 0 0
2.72, 2.72984 0.034187 0.451216,-24.0753  7.47424 -21.6719,    3.01531  -0.0462249 3.68557e-11,  2.86111 -0.312417    0.1243,     2.43444     0.228902 -6.37146e-11,  2.26122 -0.149391  0.244674, 284.827 -143.327  321.461,0 0 0, 57.4334 -59.6399  860.801,0 0 0
2.73, 2.73845 0.033222 0.457855,-23.6022  6.98613 -21.6803,    3.01531  -0.0462249 3.68557e-11,   2.8853 -0.313559  0.137776,     2.43444     0.228902 -6.37146e-11,  2.28405 -0.146386  0.227835, 76.4721 -98.4974  671.108,0 0 0,50.5951 1.72559 812.481,0 0 0
2.74,  2.74829 0.0315737  0.465746,-22.9752  6.55766 -21.6774,    3.01531  -0.0462249 3.68557e-11,  2.91018 -0.314733  0.150388,     2.43444     0.228902 -6.37146e-11,  2.30753 -0.143296  0.212075,-161.194  -45.064  1047.56,0 0 0,41.4484 71.0449 735.111,0 0 0
2.75,  2.75917 0.0293398  0.474571,-22.2163  6.18025 -21.6651,    3.01531  -0.0462249 3.68557e-11, 2.93555 -0.31593  0.16185,     2.43444     0.228902 -6.37146e-11,  2.33147 -0.140145  0.197753,-270.147 -11.0995  1127.87,0 0 0,31.7055 100.024 607.918,0 0 0
2.76, 2.77092 0.026618 0.484011,-21.3475  5.84536 -21.6454,    3.01531  -0.0462249 3.68557e-11,  2.96123 -0.317142  0.171872,     2.43444     0.228902 -6.37146e-11,  2.35571 -0.136956  0.185228,-274.147  5.82106   978.09,0 0 0,22.1616 96.4557 451.418,0 0 0
2.77,  2.78337 0.0235057  0.493746, -20.391  5.54443 -21.6202,    3.01531  -0.0462249 3.68557e-11, 2.98704 -0.31836 0.180169,     2.43444     0.228902 -6.37146e-11, 2.38007 -0.13375 0.174861,-211.162  10.5445  694.318,0 0 0,13.5178 72.5039 288.995,0 0 0
2.78,  2.79634 0.0201006  0.503457,-19.3686   5.2689 -21.5916,    3.01531  -0.0462249 3.68557e-11,  3.01278 -0.319575  0.186451,     2.43444     0.228902 -6.37146e-11,  2.40436 -0.130553  0.167011,-119.163  7.91764  372.649,0 0 0,6.47541  40.334  144.03,0 0 0
2.79,  2.80966 0.0165003  0.512826,-18.3025  5.01021 -21.5615,    3.01531  -0.0462249 3.68557e-11,  3.03828 -0.320778  0.190431,     2.43444     0.228902 -6.37146e-11,  2.42843 -0.127386  0.162037,-36.119 2.78721 109.178,0 0 0,1.73573  12.111 39.9045,0 0 0
2.8,  2.82315 0.0128024  0.521534,-17.2147  4.75982 -21.5318,    3.01531  -0.0462249 3.68557e-11,  3.06334 -0.321961  0.191822,     2.43444     0.228902 -6.37146e-11,  2.45208 -0.124274  0.160299,2.27374e-13 1.42109e-13 9.09495e-13,0 0 0,-1.42109e-14  2.27374e-13  2.27374e-13,0 0 0
2.81,   2.83668 0.00908825   0.529314,-16.1235  4.51059 -21.5042,    3.01703  -0.0460517 0.000884661,   3.0884 -0.323144  0.190431,   2.43606   0.229033 0.00101076,  2.47573 -0.121161  0.159137,0 0 0,0 0 0,0 0 0,0 0 0
2.82,   2.8502 0.0053741  0.536113,-15.0327  4.26113  -21.479,   3.02208 -0.0455463 0.00341662,   3.1139 -0.324347  0.186451,    2.4408   0.229414 0.00390361,  2.49979 -0.117994  0.155811,0 0 0,0 0 0,0 0 0,0 0 0
2.83,   2.86373 0.00165994   0.541932,-13.9421  4.01144 -21.4563,   3.03023 -0.0447299 0.00741285,  3.13964 -0.325562  0.180169,   2.44844    0.23003 0.00846944,  2.52409 -0.114797  0.150561,0 0 0,0 0 0,0 0 0,0 0 0
2.84,    2.87725 -0.00205421     0.54677,-12.8518  3.76157 -21.4359,   3.04128 -0.0436237  0.0126903, 3.16545 -0.32678 0.171872,   2.4588  0.230865 0.0144991,  2.54844 -0.111592  0.143628,0 0 0,0 0 0,0 0 0,0 0 0
2.85,    2.89078 -0.00576837    0.550627,-11.7618  3.51153 -21.4179,     3.055 -0.0422488   0.019066,  3.19113 -0.327992   0.16185,  2.47168  0.231902 0.0217836,  2.57268 -0.108402  0.135253,0 0 0,0 0 0,0 0 0,0 0 0
2.86,     2.9043 -0.00948252    0.553504,-10.6719  3.26136 -21.4024,    3.0712 -0.0406266  0.0263568,  3.2165 -0.32919 0.150388,  2.48687  0.233125 0.0301136,  2.59663 -0.105251  0.125675,0 0 0,0 0 0,0 0 0,0 0 0
2.87,   2.91782 -0.0131967     0.5554,-9.58225  3.01107 -21.3893,   3.08965 -0.0387782  0.0343798,  3.24138 -0.330364  0.137776,  2.50419   0.23452 0.0392801,  2.62011 -0.102161  0.115135,0 0 0,0 0 0,0 0 0,0 0 0
2.88,   2.93135 -0.0169108   0.556315,-8.49277   2.7607 -21.3785,   3.11015 -0.0367247  0.0429518,  3.26557 -0.331506    0.1243, 2.52342 0.236069 0.049074,   2.64294 -0.0991559   0.103874,0 0 0,0 0 0,0 0 0,0 0 0
2.89,  2.94487 -0.020625   0.55625,-7.40345  2.51026 -21.3702,   3.13249 -0.0344875    0.05189,   3.2889 -0.332607   0.11025,  2.54437  0.237756 0.0592861,   2.66496 -0.0962586   0.092132,0 0 0,0 0 0,0 0 0,0 0 0
2.9,    2.9584 -0.0243391   0.555204,-6.31425  2.25978 -21.3643,   3.15644 -0.0320878  0.0610111,  3.31118 -0.333658 0.0959108,  2.56685  0.239566 0.0697074,   2.68598 -0.0934921  0.0801497,0 0 0,0 0 0,0 0 0,0 0 0
2.91,   2.97192 -0.0280533   0.553177,-5.22517   2.0093 -21.3608,   3.18181 -0.0295466  0.0701323,  3.33221  -0.33465 0.0815722,  2.59065  0.241483 0.0801286,   2.70583 -0.0908795  0.0681673,0 0 0,0 0 0,0 0 0,0 0 0
