time , lin_pos[m] , euler_rpy[deg] , foot1_pos[m] , foot2_pos[m] , foot3_pos[m] , foot4_pos[m] , foot1_F[N] , foot2_F[N] , foot3_F[N] , foot4_F[N] , foot1_contact , foot2_contact , foot3_contact , foot4_contact 
1.96,  2.00912 -0.137294  0.406238, 8.08848 -1.87787 -18.2912,    2.5653 -0.0667319  0.0199419,    2.19132   -0.400104 2.65456e-15,  1.91858   0.14316 0.0163482,    1.54827   -0.179507 -1.2836e-15,0 0 0,9.86469 54.2768  271.22,0 0 0,9.12362 48.9177 284.037
1.97,  2.02376 -0.133058  0.407982, 5.96204 -1.47809  -18.268,   2.57643 -0.0657604  0.0116488,    2.19132   -0.400104 2.65456e-15,   1.92966   0.143966 0.00954956,    1.54827   -0.179507 -1.2836e-15,0 0 0,6.47382 35.6143 177.906,0 0 0,5.98729 32.0994  186.31
1.98, 2.03842 -0.12866 0.409623, 3.73093 -1.05816 -18.2492,   2.58465 -0.0650434 0.00536897,    2.19132   -0.400104 2.65456e-15,   1.93783   0.144562 0.00440144,    1.54827   -0.179507 -1.2836e-15,0 0 0,3.28834 18.0879 90.3334,0 0 0,3.04114 16.3034 94.6002
1.99,   2.0531 -0.124154  0.410866,  1.43006 -0.624696  -18.2365,   2.58973 -0.0645996 0.00139018,    2.19132   -0.400104 2.65456e-15,    1.9429    0.14493 0.00113966,    1.54827   -0.179507 -1.2836e-15,0 0 0,0.924855  5.08683  25.3994,0 0 0,0.855313   4.5851  26.5989
2,   2.0678 -0.119593  0.411421,-0.905647 -0.184329  -18.2313,     2.59148   -0.0644475 -1.38778e-15,    2.19132   -0.400104 2.65456e-15,    1.94463    0.145056 2.44249e-15,    1.54827   -0.179507 -1.2836e-15,0 0 0,7.10543e-15 2.84217e-14           0,0 0 0,3.55271e-15           0 2.27374e-13
2.01,  2.08249 -0.115032  0.411093,-3.24119 0.256262 -18.2347,     2.59148   -0.0644475 -1.43491e-15,    2.1931  -0.399904 0.00129315,    1.94463    0.145056 2.46294e-15,   1.55003  -0.179345 0.00148623,-0.434176  -3.59843   26.1196,0 0 0,-0.576174  -4.77525   25.9969,0 0 0
2.02,  2.09718 -0.110517  0.410077,-5.54127 0.690197  -18.245,     2.59148   -0.0644475 -1.43491e-15,   2.19828  -0.399321 0.00499424,    1.94463    0.145056 2.46294e-15,   1.55518  -0.178872 0.00573994,-1.54325 -12.7954   92.894,0 0 0,-2.04809 -16.9808   92.458,0 0 0
2.03,  2.11186 -0.106096  0.408666,-7.77049  1.11055 -18.2604,     2.59148   -0.0644475 -1.43491e-15,  2.20666 -0.398379 0.0108357,    1.94463    0.145056 2.46294e-15,  1.56349 -0.178108 0.0124536,-3.03702 -25.1935  182.946,0 0 0,-4.03083 -33.4365  182.089,0 0 0
2.04,  2.12652 -0.101815  0.407152,-9.89347  1.51038 -18.2787,     2.59148   -0.0644475 -1.43491e-15,  2.21801 -0.397102   0.01855,    1.94463    0.145056 2.46294e-15,  1.57476 -0.177073 0.0213198,-4.62531 -38.3953    278.9,0 0 0,-6.13947  -50.962  277.597,0 0 0
2.05,   2.14116 -0.0977219   0.405828,-11.8748  1.88277 -18.2979,     2.59148   -0.0644475 -1.43491e-15,  2.23211 -0.395515 0.0278697,    1.94463    0.145056 2.46294e-15,  1.58877 -0.175787 0.0320309,-6.01793 -50.0033  363.378,0 0 0,-7.98912 -66.3771  361.686,0 0 0
2.06,   2.15577 -0.0938629   0.404987,-13.6792  2.22078  -18.316,     2.59148   -0.0644475 -1.43491e-15,  2.24875 -0.393643  0.038527,    1.94463    0.145056 2.46294e-15,  1.60529 -0.174269 0.0442795,-6.92468 -57.6201  419.004,0 0 0,-9.19484 -76.5015  417.063,0 0 0
2.07,   2.17035 -0.0902851   0.404921,-15.2711  2.51749  -18.331,     2.59148   -0.0644475 -1.43491e-15,  2.26772 -0.391509 0.0502546,    1.94463    0.145056 2.46294e-15,  1.62412 -0.172539 0.0577581,-7.11129 -59.3063  431.708,0 0 0,-9.44579  -78.762  429.724,0 0 0
2.08,   2.18488 -0.0870351   0.405924,-16.6153  2.76596 -18.3407,     2.59148   -0.0644475 -1.43491e-15,  2.28879 -0.389139 0.0627848,    1.94463    0.145056 2.46294e-15,  1.64504 -0.170618 0.0721592,-7.10022 -59.3289  432.253,0 0 0,-9.43382 -78.8107  430.281,0 0 0
2.09,   2.19938 -0.0841599   0.408287,-17.6763  2.95927 -18.3433,     2.59148   -0.0644475 -1.43491e-15,  2.31174 -0.386557 0.0758501,    1.94463    0.145056 2.46294e-15,  1.66782 -0.168524 0.0871753,-7.09358 -59.3425   432.58,0 0 0,-9.42664   -78.84  430.615,0 0 0
2.1,   2.21382 -0.0817064   0.412304,-18.4187  3.09048 -18.3365,     2.59148   -0.0644475 -1.43491e-15,  2.33636 -0.383787 0.0891829,    1.94463    0.145056 2.46294e-15,  1.69227 -0.166279  0.102499,-7.09137  -59.347  432.689,0 0 0,-9.42424 -78.8497  430.726,0 0 0
2.11,   2.22821 -0.0797056   0.418169, -18.819  3.15497 -18.3189,     2.59148   -0.0644475 -1.43491e-15,  2.36243 -0.380854  0.102516,    1.94463    0.145056 2.46294e-15,  1.71815 -0.163901  0.117822,-7.09358 -59.3425   432.58,0 0 0,-9.42664   -78.84  430.615,0 0 0
2.12,   2.24255 -0.0781265   0.425688,-18.9007  3.15729 -18.2915,     2.59148   -0.0644475 -1.43491e-15,  2.38973 -0.377782  0.115581,    1.94463    0.145056 2.46294e-15,  1.74526 -0.161411  0.132839,-7.10022 -59.3289  432.253,0 0 0,-9.43382 -78.8107  430.281,0 0 0
2.13,   2.25684 -0.0769222   0.434567,-18.6994  3.10428 -18.2555,     2.59148   -0.0644475 -1.43491e-15,  2.41805 -0.374596  0.128111,    1.94463    0.145056 2.46294e-15,  1.77338 -0.158828   0.14724,-7.11129 -59.3063  431.708,0 0 0,-9.44579  -78.762  429.724,0 0 0
2.14,   2.27109 -0.0760458   0.444515,-18.2504   3.0028 -18.2124,     2.59148   -0.0644475 -1.43491e-15, 2.44717 -0.37132 0.139839,    1.94463    0.145056 2.46294e-15,  1.80229 -0.156172  0.160718,-6.92468 -57.6201  419.004,0 0 0,-9.19484 -76.5015  417.063,0 0 0
2.15,   2.28531 -0.0754505   0.455238,-17.5892  2.85971 -18.1635,     2.59148   -0.0644475 -1.43491e-15,  2.47686 -0.367979  0.150496,    1.94463    0.145056 2.46294e-15,  1.83177 -0.153464  0.172967,-6.01793 -50.0033  363.378,0 0 0,-7.98912 -66.3771  361.686,0 0 0
2.16,   2.29951 -0.0750894   0.466444,-16.7512  2.68184 -18.1103,     2.59148   -0.0644475 -1.43491e-15,  2.50692 -0.364597  0.159816,    1.94463    0.145056 2.46294e-15,  1.86162 -0.150722  0.183678,-4.62531 -38.3953    278.9,0 0 0,-6.13947  -50.962  277.597,0 0 0
2.17,   2.31368 -0.0749156    0.47784,-15.7717  2.47606 -18.0542,     2.59148   -0.0644475 -1.43491e-15,  2.53713 -0.361199   0.16753,    1.94463    0.145056 2.46294e-15,  1.89161 -0.147967  0.192544,-3.03702 -25.1935  182.946,0 0 0,-4.03083 -33.4365  182.089,0 0 0
2.18,   2.32783 -0.0748825   0.489133,-14.6863  2.24921 -17.9966,     2.59148   -0.0644475 -1.43491e-15,  2.56726 -0.357809  0.173372,    1.94463    0.145056 2.46294e-15,  1.92152 -0.145219  0.199258,-1.54325 -12.7954   92.894,0 0 0,-2.04809 -16.9808   92.458,0 0 0
2.19,  2.34197 -0.074943  0.500031,-13.5304  2.00814 -17.9387,     2.59148   -0.0644475 -1.43491e-15,   2.5971 -0.354452  0.177073,    1.94463    0.145056 2.46294e-15,  1.95115 -0.142497  0.203511,-0.434176  -3.59843   26.1196,0 0 0,-0.576174  -4.77525   25.9969,0 0 0
2.2,   2.35611 -0.0750504   0.510241,-12.3393  1.75971 -17.8822,     2.59148   -0.0644475 -1.43491e-15,  2.62644 -0.351152  0.178366,    1.94463    0.145056 2.46294e-15,  1.98028 -0.139822  0.204998,-5.32907e-15 -2.84217e-14            0,0 0 0,          0 2.84217e-14           0,0 0 0
2.21,   2.37024 -0.0751655    0.51952,-11.1426  1.50963 -17.8281,   2.59321 -0.0642279 0.00147092,  2.65577 -0.347852  0.177073,   1.94635   0.145247 0.00119952,   2.0094 -0.137146  0.203511,0 0 0,0 0 0,0 0 0,0 0 0
2.22,   2.38438 -0.0752807   0.527817,-9.94626  1.25907 -17.7766,   2.59826 -0.0635869  0.0056808,  2.68561 -0.344494  0.173372,   1.95137   0.145805 0.00463262,  2.03903 -0.134424  0.199258,0 0 0,0 0 0,0 0 0,0 0 0
2.23,   2.39851 -0.0753959   0.535134,-8.75014  1.00805 -17.7278,   2.60641 -0.0625515  0.0123253,  2.71574 -0.341104   0.16753,  1.95948  0.146706 0.0100511,  2.06895 -0.131676  0.192544,0 0 0,0 0 0,0 0 0,0 0 0
2.24,   2.41265 -0.0755111    0.54147,-7.55425 0.756613 -17.6816,   2.61746 -0.0611485  0.0211001,  2.74595 -0.337706  0.159816,  1.97047  0.147928 0.0172069,  2.09893 -0.128921  0.183678,0 0 0,0 0 0,0 0 0,0 0 0
2.25,   2.42679 -0.0756262   0.546826,-6.35858 0.504787 -17.6381,    2.6312 -0.0594049  0.0317009,  2.77601 -0.334324  0.150496,  1.98413  0.149445 0.0258517, 2.12878 -0.12618 0.172967,0 0 0,0 0 0,0 0 0,0 0 0
2.26,   2.44092 -0.0757414   0.551201,-5.16309 0.252603 -17.5973,    2.6474 -0.0573475  0.0438233,   2.8057 -0.330983  0.139839,  2.00025  0.151236 0.0357374,  2.15826 -0.123471  0.160718,0 0 0,0 0 0,0 0 0,0 0 0
2.27,   2.45506 -0.0758566   0.554595,   -3.96777 9.24906e-05    -17.5591,   2.66587 -0.0550032  0.0571631,  2.83482 -0.327708  0.128111,  2.01861  0.153276 0.0466157,  2.18717 -0.120816   0.14724,0 0 0,0 0 0,0 0 0,0 0 0
2.28,   2.46919 -0.0759717   0.557008, -2.77259 -0.252714  -17.5235,  2.68638 -0.052399 0.0714158,  2.86314 -0.324522  0.115581,  2.03901  0.155543 0.0582386,  2.21529 -0.118233  0.132839,0 0 0,0 0 0,0 0 0,0 0 0
2.29,   2.48333 -0.0760869   0.558441, -1.57753 -0.505784  -17.4906,   2.70873 -0.0495617  0.0862772, 2.89044 -0.32145 0.102516,  2.06124  0.158013 0.0703579,   2.2424 -0.115743  0.117822,0 0 0,0 0 0,0 0 0,0 0 0
2.3,   2.49746 -0.0762021   0.558893,-0.382553 -0.759088  -17.4604,   2.73271 -0.0465182   0.101443,  2.91651 -0.318517 0.0891829,  2.08508  0.160662 0.0827254,  2.26828 -0.113365  0.102499,0 0 0,0 0 0,0 0 0,0 0 0
2.31,    2.5116 -0.0763173   0.558365,0.812351 -1.01259 -17.4329,    2.7581 -0.0432954   0.116609,  2.94113 -0.315747 0.0758501,  2.11032  0.163467 0.0950928,  2.29273 -0.111119 0.0871753,0 0 0,0 0 0,0 0 0,0 0 0
2.32,   2.52573 -0.0764324   0.556856, 2.00721 -1.26627  -17.408,   2.78468 -0.0399202    0.13147,  2.96409 -0.313165 0.0627848, 2.13676 0.166405 0.107212,  2.31552 -0.109026 0.0721592,0 0 0,0 0 0,0 0 0,0 0 0
2.33,   2.53987 -0.0765476   0.554366, 3.20205 -1.52009 -17.3857,   2.81226 -0.0364195   0.145723,  2.98515 -0.310794 0.0502546, 2.16419 0.169451 0.118835,  2.33643 -0.107104 0.0577581,0 0 0,0 0 0,0 0 0,0 0 0
2.34,   2.55401 -0.0766628   0.550895,  4.3969 -1.77402 -17.3661,   2.84061 -0.0328202   0.159062,  3.00412 -0.308661  0.038527, 2.19238 0.172584 0.129713,  2.35526 -0.105375 0.0442795,0 0 0,0 0 0,0 0 0,0 0 0
2.35,  2.56814 -0.076778  0.546444, 5.59177 -2.02802 -17.3492,   2.86953 -0.0291492   0.171185,  3.02076 -0.306788 0.0278697, 2.22114  0.17578 0.139599,  2.37179 -0.103857 0.0320309,0 0 0,0 0 0,0 0 0,0 0 0
2.36,   2.58228 -0.0768931   0.541012,  6.7867 -2.28208 -17.3349,    2.8988 -0.0254334   0.181786,  3.03487 -0.305202   0.01855, 2.25025 0.179014 0.148244,  2.38579  -0.10257 0.0213198,0 0 0,0 0 0,0 0 0,0 0 0
2.37,   2.59641 -0.0770083     0.5346,  7.9817 -2.53616 -17.3233,   2.92821 -0.0216996    0.19056,  3.04621 -0.303925 0.0108357, 2.27949 0.182264   0.1554,  2.39706 -0.101535 0.0124536,0 0 0,0 0 0,0 0 0,0 0 0
2.38,   2.61055 -0.0771235   0.527207, 9.17681 -2.79022 -17.3143,   2.95755 -0.0179748   0.197205,   3.05459  -0.302982 0.00499424, 2.30867 0.185506 0.160818,   2.40537  -0.100771 0.00573994,0 0 0,0 0 0,0 0 0,0 0 0
2.39,   2.62468 -0.0772387   0.518833,  10.372 -3.04424  -17.308,   2.98661 -0.0142858   0.201415,   3.05978  -0.302399 0.00129315, 2.33757 0.188717 0.164251,   2.41052  -0.100298 0.00148623,0 0 0,0 0 0,0 0 0,0 0 0
2.4,   2.63882 -0.0773538   0.509479, 11.5674 -3.29819 -17.3043,   3.01517 -0.0106596   0.202886,    3.06155   -0.302199 9.99201e-16, 2.36597 0.191873 0.165451,     2.41229    -0.100136 -1.22125e-15,0 0 0,0 0 0,0 0 0,0 0 0
2.41,   2.65295 -0.0774603   0.499192,  12.757 -3.55069 -17.3031,    3.04374 -0.00703343    0.201415,    3.06155   -0.302199 9.75542e-16, 2.39438 0.195029 0.164251,     2.41229    -0.100136 -1.20448e-15,0 0 0,0.175662  4.94279  25.3705,0 0 0,0.131471  4.38696  26.9099
2.42,   2.66709 -0.0775147   0.488219, 13.9111 -3.79499 -17.3037,     3.0728 -0.00334448    0.197205,    3.06155   -0.302199 9.75542e-16, 2.42328  0.19824 0.160818,     2.41229    -0.100136 -1.20448e-15,0 0 0,0.624345  17.5753  90.2292,0 0 0,0.467335  15.5987   95.704
2.43,   2.68123 -0.0774648   0.476852, 14.9939   -4.023 -17.3053,    3.10214 0.000380327     0.19056,    3.06155   -0.302199 9.75542e-16, 2.45245 0.201482   0.1554,     2.41229    -0.100136 -1.20448e-15,0 0 0, 1.2286  34.604 177.696,0 0 0,0.919763  30.7113  188.479
2.44,   2.69538 -0.0772586   0.465385, 15.9699 -4.22661 -17.3071,  3.13155 0.0041141  0.181786,    3.06155   -0.302199 9.75542e-16,  2.4817 0.204732 0.148244,     2.41229    -0.100136 -1.20448e-15,0 0 0,1.87097  52.735 270.893,0 0 0,1.40093 46.8011 287.333
2.45,   2.70953 -0.0768439   0.454112, 16.8031 -4.39775 -17.3082,   3.16082 0.00782994   0.171185,    3.06155   -0.302199 9.75542e-16, 2.51081 0.207966 0.139599,     2.41229    -0.100136 -1.20448e-15,0 0 0,  2.434 68.6746 352.938,0 0 0,1.82301 60.9443 374.361
2.46,   2.72369 -0.0761686   0.443325, 17.4581  -4.5283 -17.3079, 3.18974 0.011501 0.159062,    3.06155   -0.302199 9.75542e-16, 2.53957 0.211161 0.129713,     2.41229    -0.100136 -1.20448e-15,0 0 0,2.80024 79.1292 406.954,0 0 0,2.09817 70.2172  431.66
2.47,   2.73786 -0.0751805   0.433319,  17.899 -4.61018 -17.3051,  3.21809 0.0151003  0.145723,    3.06155   -0.302199 9.75542e-16, 2.56776 0.214294 0.118835,     2.41229    -0.100136 -1.20448e-15,0 0 0,2.87488 81.4347 419.274,0 0 0,2.15549 72.2548 444.736
2.48,   2.75205 -0.0738277   0.424387, 18.0902  -4.6353 -17.2993, 3.24567 0.018601  0.13147,    3.06155   -0.302199 9.75542e-16, 2.59518 0.217341 0.107212,     2.41229    -0.100136 -1.20448e-15,0 0 0,2.86971  81.457 419.786,0 0 0, 2.1528 72.2677 445.287
2.49,   2.76625 -0.0720579   0.416823,  17.996 -4.59554 -17.2894,  3.27225 0.0219762  0.116609,    3.06155   -0.302199 9.75542e-16,  2.62162  0.220279 0.0950928,     2.41229    -0.100136 -1.20448e-15,0 0 0, 2.8666 81.4704 420.094,0 0 0,2.15119 72.2754 445.618
2.5,  2.78046 -0.069819   0.41092, 17.5807 -4.48283 -17.2747,  3.29764 0.0251989  0.101443,    3.06155   -0.302199 9.75542e-16,  2.64687  0.223084 0.0827254,     2.41229    -0.100136 -1.20448e-15,0 0 0,2.86557 81.4749 420.197,0 0 0,2.15066  72.278 445.728
2.51,   2.79469 -0.0670762   0.406873, 16.8204 -4.29176 -17.2549,  3.32162 0.0282424 0.0862772,    3.06155   -0.302199 9.75542e-16,  2.67071  0.225733 0.0703579,     2.41229    -0.100136 -1.20448e-15,0 0 0, 2.8666 81.4704 420.094,0 0 0,2.15119 72.2754 445.618
2.52,   2.80893 -0.0638644   0.404488, 15.7389 -4.02774 -17.2311,  3.34397 0.0310797 0.0714158,    3.06155   -0.302199 9.75542e-16,  2.69294  0.228203 0.0582386,     2.41229    -0.100136 -1.20448e-15,0 0 0,2.86971  81.457 419.786,0 0 0, 2.1528 72.2677 445.287
2.53,   2.82319 -0.0602357   0.403471,  14.372 -3.69887 -17.2051,  3.36448  0.033684 0.0571631,    3.06155   -0.302199 9.75542e-16,  2.71334  0.230469 0.0466157,     2.41229    -0.100136 -1.20448e-15,0 0 0,2.87488 81.4347 419.274,0 0 0,2.15549 72.2548 444.736
2.54,   2.83746 -0.0562421   0.403527, 12.7553 -3.31325 -17.1786,  3.38295 0.0360282 0.0438233,    3.06155   -0.302199 9.75542e-16,   2.7317   0.23251 0.0357374,     2.41229    -0.100136 -1.20448e-15,0 0 0,2.80024 79.1292 406.954,0 0 0,2.09817 70.2172  431.66
2.55,   2.85174 -0.0519358   0.404364, 10.9245 -2.87899 -17.1534,  3.39915 0.0380856 0.0317009,    3.06155   -0.302199 9.75542e-16,  2.74782    0.2343 0.0258517,     2.41229    -0.100136 -1.20448e-15,0 0 0,  2.434 68.6746 352.938,0 0 0,1.82301 60.9443 374.361
2.56,   2.86603 -0.0473689   0.405688, 8.91532 -2.40417 -17.1312,  3.41289 0.0398292 0.0211001,    3.06155   -0.302199 9.75542e-16,  2.76147  0.235818 0.0172069,     2.41229    -0.100136 -1.20448e-15,0 0 0,1.87097  52.735 270.893,0 0 0,1.40093 46.8011 287.333
2.57,   2.88032 -0.0425935   0.407206, 6.76339 -1.89691 -17.1137,  3.42394 0.0412322 0.0123253,    3.06155   -0.302199 9.75542e-16,  2.77246  0.237039 0.0100511,     2.41229    -0.100136 -1.20448e-15,0 0 0, 1.2286  34.604 177.696,0 0 0,0.919763  30.7113  188.479
2.58,   2.89462 -0.0376618   0.408623, 4.50441 -1.36531 -17.1027,  3.43209 0.0422676 0.0056808,    3.06155   -0.302199 9.75542e-16,   2.78058    0.23794 0.00463262,     2.41229    -0.100136 -1.20448e-15,0 0 0,0.624345  17.5753  90.2292,0 0 0,0.467335  15.5987   95.704
2.59,   2.90893 -0.0326258   0.409647,  2.17407 -0.817471  -17.0998,   3.43714  0.0429086 0.00147092,    3.06155   -0.302199 9.75542e-16,    2.7856   0.238498 0.00119952,     2.41229    -0.100136 -1.20448e-15,0 0 0,0.175662  4.94279  25.3705,0 0 0,0.131471  4.38696  26.9099
2.6,   2.92323 -0.0275377   0.409984,-0.191953  -0.26149  -17.1068,     3.43887    0.0431282 -1.11022e-15,    3.06155   -0.302199 9.75542e-16,    2.78732    0.238689 3.33067e-16,     2.41229    -0.100136 -1.20448e-15,0 0 0,          0 2.84217e-14 1.13687e-13,0 0 0,           0            0 -1.13687e-13
2.61,   2.93754 -0.0224492   0.409438,-2.55797  0.29453 -17.1247,     3.43887    0.0431282 -1.16178e-15,   3.06329  -0.301973 0.00126388,    2.78732    0.238689 3.16305e-16,   2.41402 -0.0999217 0.00145945,-0.0387094   -3.76713    26.6988,0 0 0,-0.168352  -5.15571     25.91,0 0 0
2.62,   2.95184 -0.0174106   0.408207,-4.88829 0.842494 -17.1517,     3.43887    0.0431282 -1.16178e-15,   3.06836  -0.301311 0.00488121,    2.78732    0.238689 3.16305e-16,   2.41908 -0.0992957 0.00563649, -0.1371 -13.3951  94.9528,0 0 0,-0.597969  -18.3333   92.1484,0 0 0
2.63,   2.96614 -0.0124718   0.406586,-7.14723  1.37431 -17.1851,     3.43887    0.0431282 -1.16178e-15,  3.07654 -0.300243 0.0105905,    2.78732    0.238689 3.16305e-16,   2.42725 -0.0982844  0.0122292,-0.268567   -26.374   186.998,0 0 0,-1.17569 -36.0983  181.478,0 0 0
2.64,    2.98044 -0.00768274     0.40487, -9.2991  1.88189 -17.2225,     3.43887    0.0431282 -1.16178e-15,  3.08763 -0.298795 0.0181302,    2.78732    0.238689 3.16305e-16,   2.43832 -0.0969142  0.0209355,-0.406503  -40.1937   285.071,0 0 0,-1.78837 -55.0165   276.66,0 0 0
2.65,    2.99474 -0.00309323    0.403355,-11.3082  2.35713 -17.2611,     3.43887    0.0431282 -1.16178e-15,  3.10142 -0.296996 0.0272389,    2.78732    0.238689 3.16305e-16,   2.45208 -0.0952113  0.0314536,-0.524303   -52.344   371.407,0 0 0,-2.32283 -71.6536  360.458,0 0 0
2.66,   3.00902 0.00124682   0.402337,-13.1388  2.79194 -17.2986,     3.43887    0.0431282 -1.16178e-15,  3.11769 -0.294873  0.037655,    2.78732    0.238689 3.16305e-16,   2.46832 -0.0932019  0.0434815,-0.595361  -60.3151   428.243,0 0 0,-2.66593  -82.575  415.634,0 0 0
2.67,   3.02331 0.00528749    0.40211,-14.7554  3.17824 -17.3322,     3.43887    0.0431282 -1.16178e-15,  3.13622 -0.292454 0.0491171,    2.78732    0.238689 3.16305e-16,   2.48682 -0.0909124  0.0567171,-0.598563  -62.0765   441.196,0 0 0,-2.72663 -85.0024  428.231,0 0 0
2.68,   3.03758 0.00897889    0.40297, -16.122  3.50792 -17.3594,     3.43887    0.0431282 -1.16178e-15,  3.15681 -0.289767 0.0613637,    2.78732    0.238689 3.16305e-16,   2.50737 -0.0883689  0.0708587,-0.586569   -62.097   441.727,0 0 0,-2.71278 -85.0443  428.768,0 0 0
2.69,  3.05185 0.0122711  0.405212,-17.2032  3.77289 -17.3776,     3.43887    0.0431282 -1.16178e-15,  3.17924 -0.286839 0.0741333,    2.78732    0.238689 3.16305e-16,   2.52976 -0.0855978  0.0856041,-0.579372  -62.1093   442.045,0 0 0,-2.70447 -85.0694   429.09,0 0 0
2.7,   3.0661 0.0151143  0.409132,-17.9631  3.96507 -17.3844,     3.43887    0.0431282 -1.16178e-15,   3.2033 -0.283699 0.0871644,    2.78732    0.238689 3.16305e-16,   2.55378 -0.0826253   0.100652,-0.576973  -62.1134   442.151,0 0 0, -2.7017 -85.0778  429.197,0 0 0
2.71,  3.08035 0.0174752  0.414927, -18.378  4.07905 -17.3777,     3.43887    0.0431282 -1.16178e-15,  3.22878 -0.280373  0.100195,    2.78732    0.238689 3.16305e-16,   2.57921 -0.0794777   0.115699,-0.579372  -62.1093   442.045,0 0 0,-2.70447 -85.0694   429.09,0 0 0
2.72, 3.09458 0.019387 0.422399,-18.4718  4.12017 -17.3586,     3.43887    0.0431282 -1.16178e-15, 3.25547 -0.27689 0.112965,    2.78732    0.238689 3.16305e-16,   2.60585 -0.0761813   0.130444,-0.586569   -62.097   441.727,0 0 0,-2.71278 -85.0443  428.768,0 0 0
2.73,  3.10881 0.0208996  0.431254,-18.2801  4.09647 -17.3287,     3.43887    0.0431282 -1.16178e-15,  3.28314 -0.273278  0.125212,    2.78732    0.238689 3.16305e-16,   2.63348 -0.0727623   0.144586,-0.598563  -62.0765   441.196,0 0 0,-2.72663 -85.0024  428.231,0 0 0
2.74, 3.12302 0.022063 0.441195,-17.8387  4.01599 -17.2898,     3.43887    0.0431282 -1.16178e-15,   3.3116 -0.269564  0.136674,    2.78732    0.238689 3.16305e-16,  2.66188 -0.069247  0.157822,-0.595361  -60.3151   428.243,0 0 0,-2.66593  -82.575  415.634,0 0 0
2.75, 3.13724 0.022927 0.451928,-17.1833  3.88676 -17.2435,     3.43887    0.0431282 -1.16178e-15,  3.34062 -0.265776   0.14709,    2.78732    0.238689 3.16305e-16,   2.69085 -0.0656616   0.169849,-0.524303   -52.344   371.407,0 0 0,-2.32283 -71.6536  360.458,0 0 0
2.76,  3.15144 0.0235415  0.463157,-16.3496  3.71683 -17.1915,     3.43887    0.0431282 -1.16178e-15,     3.37 -0.261942  0.156199,    2.78732    0.238689 3.16305e-16,   2.72018 -0.0620325   0.180368,-0.406503  -40.1937   285.071,0 0 0,-1.78837 -55.0165   276.66,0 0 0
2.77,  3.16564 0.0239565  0.474587,-15.3734  3.51422 -17.1355,     3.43887    0.0431282 -1.16178e-15,  3.39952 -0.258089  0.163738,    2.78732    0.238689 3.16305e-16,   2.74964 -0.0583858   0.189074,-0.268567   -26.374   186.998,0 0 0,-1.17569 -36.0983  181.478,0 0 0
2.78,  3.17984 0.0242217  0.485923,-14.2903  3.28698 -17.0771,     3.43887    0.0431282 -1.16178e-15,  3.42897 -0.254246  0.169448,    2.78732    0.238689 3.16305e-16,   2.77904 -0.0547479   0.195667, -0.1371 -13.3951  94.9528,0 0 0,-0.597969  -18.3333   92.1484,0 0 0
2.79,  3.19404 0.0243872  0.496869,-13.1362  3.04314 -17.0181,     3.43887    0.0431282 -1.16178e-15,  3.45814 -0.250439  0.173065,    2.78732    0.238689 3.16305e-16,   2.80815 -0.0511451   0.199844,-0.0387094   -3.76713    26.6988,0 0 0,-0.168352  -5.15571     25.91,0 0 0
2.8,  3.20823 0.0245028  0.507129,-11.9467  2.79073 -16.9601,     3.43887    0.0431282 -1.16178e-15,  3.48681 -0.246698  0.174329,    2.78732    0.238689 3.16305e-16,   2.83677 -0.0476035   0.201303, 4.44089e-16 -1.42109e-14 -3.41061e-13,0 0 0,-8.88178e-16 -2.84217e-14  2.27374e-13,0 0 0
2.81, 3.22243  0.02461 0.516458,-10.7517  2.53646 -16.9046,   3.44064  0.0433553 0.00146003,  3.51547 -0.242956  0.173065,   2.78908   0.238912 0.00120529,   2.86538 -0.0440619   0.199844,0 0 0,0 0 0,0 0 0,0 0 0
2.82,  3.23662 0.0247173  0.524806,-9.55693   2.2817 -16.8517,   3.44578  0.0440181 0.00563875,  3.54464 -0.239149  0.169448,  2.79422   0.23956 0.0046549,  2.89449 -0.040459  0.195667,0 0 0,0 0 0,0 0 0,0 0 0
2.83,  3.25081 0.0248245  0.532174,-8.36252  2.02648 -16.8015,   3.4541 0.0450887 0.0122341,  3.57409 -0.235306  0.163738,  2.80253  0.240607 0.0100995,   2.92389 -0.0368211   0.189074,0 0 0,0 0 0,0 0 0,0 0 0
2.84,  3.26501 0.0249318   0.53856, -7.1684  1.77082 -16.7541,  3.46536 0.0465394 0.0209439,  3.60361 -0.231453  0.156199,  2.81379  0.242025 0.0172896,   2.95336 -0.0331745   0.180368,0 0 0,0 0 0,0 0 0,0 0 0
2.85,  3.2792 0.025039 0.543967,-5.97455  1.51477 -16.7093,  3.47936 0.0483423 0.0314663,  3.63299 -0.227619   0.14709, 2.82778 0.243788 0.025976,   2.98268 -0.0295454   0.169849,0 0 0,0 0 0,0 0 0,0 0 0
2.86,   3.2934 0.0251463  0.548392,-4.78094  1.25834 -16.6673,  3.49587 0.0504696 0.0434989,  3.66201 -0.223831  0.136674,  2.84429  0.245869 0.0359092, 3.01165 -0.02596 0.157822,0 0 0,0 0 0,0 0 0,0 0 0
2.87,  3.30759 0.0252536  0.551837,-3.58755  1.00158 -16.6279,  3.51469 0.0528935 0.0567399,  3.69047 -0.220117  0.125212, 2.86311 0.248239  0.04684,   3.04006 -0.0224447   0.144586,0 0 0,0 0 0,0 0 0,0 0 0
